#log n	log T	log cool/n2	log heat/n2
 -2.90	 2.60	    -23.629	    -22.664
 -2.90	 2.70	    -23.580	    -22.719
 -2.90	 2.80	    -23.540	    -22.774
 -2.90	 2.90	    -23.509	    -22.830
 -2.90	 3.00	    -23.486	    -22.887
 -2.90	 3.10	    -23.469	    -22.944
 -2.90	 3.20	    -23.459	    -23.001
 -2.90	 3.30	    -23.456	    -23.058
 -2.90	 3.40	    -23.456	    -23.115
 -2.90	 3.50	    -23.458	    -23.172
 -2.90	 3.60	    -23.456	    -23.229
 -2.90	 3.70	    -23.441	    -23.285
 -2.90	 3.80	    -23.406	    -23.341
 -2.90	 3.90	    -23.326	    -23.396
 -2.90	 4.00	    -23.190	    -23.451
 -2.90	 4.10	    -23.006	    -23.504
 -2.90	 4.20	    -22.783	    -23.558
 -2.90	 4.30	    -22.528	    -23.617
 -2.90	 4.40	    -22.275	    -23.701
 -2.90	 4.50	    -22.073	    -23.827
 -2.90	 4.60	    -21.912	    -23.950
 -2.90	 4.70	    -21.741	    -24.042
 -2.90	 4.80	    -21.547	    -24.129
 -2.90	 4.90	    -21.366	    -24.342
 -2.90	 5.00	    -21.289	    -24.698
 -2.90	 5.10	    -21.328	    -24.958
 -2.90	 5.20	    -21.328	    -25.094
 -2.90	 5.30	    -21.302	    -25.196
 -2.90	 5.40	    -21.295	    -25.299
 -2.90	 5.50	    -21.469	    -25.453
 -2.90	 5.60	    -21.676	    -25.583
 -2.90	 5.70	    -21.726	    -25.660
 -2.90	 5.80	    -21.779	    -25.745
 -2.90	 5.90	    -21.808	    -25.818
 -2.90	 6.00	    -21.814	    -25.881
 -2.90	 6.10	    -21.837	    -25.954
 -2.90	 6.20	    -21.893	    -26.039
 -2.90	 6.30	    -22.071	    -26.174
 -2.90	 6.40	    -22.255	    -26.347
 -2.90	 6.50	    -22.399	    -26.524
 -2.90	 6.60	    -22.494	    -26.663
 -2.90	 6.70	    -22.539	    -26.764
 -2.90	 6.80	    -22.549	    -26.847
 -2.90	 6.90	    -22.544	    -26.933
 -2.90	 7.00	    -22.529	    -27.009
 -2.90	 7.10	    -22.553	    -27.063
 -2.90	 7.20	    -22.614	    -27.057
 -2.90	 7.30	    -22.657	    -27.053
 -2.90	 7.40	    -22.668	    -27.119
 -2.90	 7.50	    -22.658	    -27.211
 -2.90	 7.60	    -22.631	    -27.294
 -2.90	 7.70	    -22.597	    -27.361
 -2.90	 7.80	    -22.559	    -27.419
 -2.90	 7.90	    -22.520	    -27.476
 -2.90	 8.00	    -22.482	    -27.551
 -2.90	 8.10	    -22.442	    -27.620
 -2.90	 8.20	    -22.401	    -27.677
 -2.90	 8.30	    -22.358	    -27.724
 -2.90	 8.40	    -22.312	    -27.760
 -2.90	 8.50	    -22.266	    -27.787
 -2.90	 8.60	    -22.216	    -27.808
 -2.90	 8.70	    -22.165	    -27.825
 -2.90	 8.80	    -22.113	    -27.837
 -2.90	 8.90	    -22.058	    -27.848
 -2.90	 9.00	    -22.002	    -27.855
 -2.80	 1.00	    -25.743	    -21.992
 -2.80	 1.10	    -25.629	    -22.023
 -2.80	 1.20	    -25.469	    -22.056
 -2.80	 1.30	    -25.263	    -22.090
 -2.80	 1.40	    -25.039	    -22.127
 -2.80	 1.50	    -24.828	    -22.164
 -2.80	 1.60	    -24.644	    -22.204
 -2.80	 1.70	    -24.490	    -22.245
 -2.80	 1.80	    -24.360	    -22.287
 -2.80	 1.90	    -24.246	    -22.332
 -2.80	 2.00	    -24.139	    -22.377
 -2.80	 2.10	    -24.038	    -22.424
 -2.80	 2.20	    -23.939	    -22.473
 -2.80	 2.30	    -23.848	    -22.523
 -2.80	 2.40	    -23.768	    -22.573
 -2.80	 2.50	    -23.699	    -22.626
 -2.80	 2.60	    -23.641	    -22.679
 -2.80	 2.70	    -23.593	    -22.733
 -2.80	 2.80	    -23.554	    -22.788
 -2.80	 2.90	    -23.523	    -22.843
 -2.80	 3.00	    -23.500	    -22.900
 -2.80	 3.10	    -23.482	    -22.957
 -2.80	 3.20	    -23.471	    -23.014
 -2.80	 3.30	    -23.467	    -23.071
 -2.80	 3.40	    -23.465	    -23.129
 -2.80	 3.50	    -23.464	    -23.187
 -2.80	 3.60	    -23.458	    -23.245
 -2.80	 3.70	    -23.441	    -23.303
 -2.80	 3.80	    -23.407	    -23.360
 -2.80	 3.90	    -23.327	    -23.417
 -2.80	 4.00	    -23.189	    -23.473
 -2.80	 4.10	    -22.999	    -23.528
 -2.80	 4.20	    -22.767	    -23.584
 -2.80	 4.30	    -22.503	    -23.648
 -2.80	 4.40	    -22.249	    -23.745
 -2.80	 4.50	    -22.059	    -23.890
 -2.80	 4.60	    -21.908	    -24.024
 -2.80	 4.70	    -21.738	    -24.121
 -2.80	 4.80	    -21.543	    -24.210
 -2.80	 4.90	    -21.362	    -24.431
 -2.80	 5.00	    -21.287	    -24.794
 -2.80	 5.10	    -21.327	    -25.055
 -2.80	 5.20	    -21.327	    -25.190
 -2.80	 5.30	    -21.302	    -25.291
 -2.80	 5.40	    -21.294	    -25.392
 -2.80	 5.50	    -21.469	    -25.544
 -2.80	 5.60	    -21.675	    -25.673
 -2.80	 5.70	    -21.726	    -25.750
 -2.80	 5.80	    -21.779	    -25.836
 -2.80	 5.90	    -21.808	    -25.910
 -2.80	 6.00	    -21.814	    -25.972
 -2.80	 6.10	    -21.837	    -26.045
 -2.80	 6.20	    -21.892	    -26.130
 -2.80	 6.30	    -22.071	    -26.263
 -2.80	 6.40	    -22.255	    -26.433
 -2.80	 6.50	    -22.399	    -26.611
 -2.80	 6.60	    -22.494	    -26.749
 -2.80	 6.70	    -22.539	    -26.848
 -2.80	 6.80	    -22.548	    -26.930
 -2.80	 6.90	    -22.522	    -26.996
 -2.80	 7.00	    -22.522	    -27.082
 -2.80	 7.10	    -22.551	    -27.145
 -2.80	 7.20	    -22.614	    -27.159
 -2.80	 7.30	    -22.657	    -27.167
 -2.80	 7.40	    -22.669	    -27.234
 -2.80	 7.50	    -22.658	    -27.320
 -2.80	 7.60	    -22.632	    -27.398
 -2.80	 7.70	    -22.598	    -27.458
 -2.80	 7.80	    -22.560	    -27.508
 -2.80	 7.90	    -22.521	    -27.557
 -2.80	 8.00	    -22.484	    -27.632
 -2.80	 8.10	    -22.443	    -27.702
 -2.80	 8.20	    -22.403	    -27.761
 -2.80	 8.30	    -22.360	    -27.811
 -2.80	 8.40	    -22.315	    -27.849
 -2.80	 8.50	    -22.269	    -27.878
 -2.80	 8.60	    -22.219	    -27.901
 -2.80	 8.70	    -22.169	    -27.919
 -2.80	 8.80	    -22.117	    -27.933
 -2.80	 8.90	    -22.062	    -27.944
 -2.80	 9.00	    -22.007	    -27.953
 -2.70	 1.00	    -25.792	    -22.041
 -2.70	 1.10	    -25.674	    -22.070
 -2.70	 1.20	    -25.509	    -22.101
 -2.70	 1.30	    -25.297	    -22.133
 -2.70	 1.40	    -25.067	    -22.167
 -2.70	 1.50	    -24.851	    -22.202
 -2.70	 1.60	    -24.662	    -22.239
 -2.70	 1.70	    -24.505	    -22.278
 -2.70	 1.80	    -24.372	    -22.318
 -2.70	 1.90	    -24.256	    -22.360
 -2.70	 2.00	    -24.149	    -22.403
 -2.70	 2.10	    -24.046	    -22.449
 -2.70	 2.20	    -23.948	    -22.495
 -2.70	 2.30	    -23.858	    -22.543
 -2.70	 2.40	    -23.778	    -22.593
 -2.70	 2.50	    -23.710	    -22.643
 -2.70	 2.60	    -23.653	    -22.695
 -2.70	 2.70	    -23.605	    -22.748
 -2.70	 2.80	    -23.567	    -22.802
 -2.70	 2.90	    -23.536	    -22.857
 -2.70	 3.00	    -23.512	    -22.913
 -2.70	 3.10	    -23.494	    -22.970
 -2.70	 3.20	    -23.483	    -23.027
 -2.70	 3.30	    -23.476	    -23.084
 -2.70	 3.40	    -23.472	    -23.143
 -2.70	 3.50	    -23.467	    -23.201
 -2.70	 3.60	    -23.458	    -23.259
 -2.70	 3.70	    -23.438	    -23.318
 -2.70	 3.80	    -23.404	    -23.377
 -2.70	 3.90	    -23.325	    -23.435
 -2.70	 4.00	    -23.185	    -23.493
 -2.70	 4.10	    -22.990	    -23.550
 -2.70	 4.20	    -22.749	    -23.608
 -2.70	 4.30	    -22.476	    -23.677
 -2.70	 4.40	    -22.223	    -23.790
 -2.70	 4.50	    -22.047	    -23.954
 -2.70	 4.60	    -21.904	    -24.100
 -2.70	 4.70	    -21.737	    -24.203
 -2.70	 4.80	    -21.540	    -24.295
 -2.70	 4.90	    -21.358	    -24.522
 -2.70	 5.00	    -21.285	    -24.891
 -2.70	 5.10	    -21.326	    -25.151
 -2.70	 5.20	    -21.327	    -25.284
 -2.70	 5.30	    -21.301	    -25.385
 -2.70	 5.40	    -21.293	    -25.485
 -2.70	 5.50	    -21.468	    -25.633
 -2.70	 5.60	    -21.675	    -25.760
 -2.70	 5.70	    -21.726	    -25.839
 -2.70	 5.80	    -21.779	    -25.925
 -2.70	 5.90	    -21.807	    -25.999
 -2.70	 6.00	    -21.814	    -26.062
 -2.70	 6.10	    -21.837	    -26.133
 -2.70	 6.20	    -21.892	    -26.218
 -2.70	 6.30	    -22.071	    -26.350
 -2.70	 6.40	    -22.255	    -26.517
 -2.70	 6.50	    -22.399	    -26.696
 -2.70	 6.60	    -22.493	    -26.833
 -2.70	 6.70	    -22.535	    -26.927
 -2.70	 6.80	    -22.533	    -26.986
 -2.70	 6.90	    -22.516	    -27.068
 -2.70	 7.00	    -22.514	    -27.150
 -2.70	 7.10	    -22.549	    -27.220
 -2.70	 7.20	    -22.610	    -27.242
 -2.70	 7.30	    -22.657	    -27.266
 -2.70	 7.40	    -22.669	    -27.333
 -2.70	 7.50	    -22.659	    -27.415
 -2.70	 7.60	    -22.632	    -27.488
 -2.70	 7.70	    -22.599	    -27.542
 -2.70	 7.80	    -22.561	    -27.585
 -2.70	 7.90	    -22.522	    -27.628
 -2.70	 8.00	    -22.485	    -27.704
 -2.70	 8.10	    -22.445	    -27.776
 -2.70	 8.20	    -22.404	    -27.839
 -2.70	 8.30	    -22.362	    -27.892
 -2.70	 8.40	    -22.317	    -27.933
 -2.70	 8.50	    -22.271	    -27.966
 -2.70	 8.60	    -22.221	    -27.991
 -2.70	 8.70	    -22.172	    -28.011
 -2.70	 8.80	    -22.120	    -28.027
 -2.70	 8.90	    -22.065	    -28.040
 -2.70	 9.00	    -22.010	    -28.049
 -2.60	 1.00	    -25.844	    -22.095
 -2.60	 1.10	    -25.724	    -22.122
 -2.60	 1.20	    -25.554	    -22.150
 -2.60	 1.30	    -25.336	    -22.180
 -2.60	 1.40	    -25.099	    -22.211
 -2.60	 1.50	    -24.878	    -22.244
 -2.60	 1.60	    -24.685	    -22.278
 -2.60	 1.70	    -24.524	    -22.315
 -2.60	 1.80	    -24.389	    -22.352
 -2.60	 1.90	    -24.271	    -22.392
 -2.60	 2.00	    -24.162	    -22.433
 -2.60	 2.10	    -24.058	    -22.476
 -2.60	 2.20	    -23.960	    -22.521
 -2.60	 2.30	    -23.869	    -22.567
 -2.60	 2.40	    -23.789	    -22.614
 -2.60	 2.50	    -23.721	    -22.663
 -2.60	 2.60	    -23.665	    -22.714
 -2.60	 2.70	    -23.618	    -22.765
 -2.60	 2.80	    -23.580	    -22.818
 -2.60	 2.90	    -23.549	    -22.872
 -2.60	 3.00	    -23.525	    -22.927
 -2.60	 3.10	    -23.506	    -22.983
 -2.60	 3.20	    -23.493	    -23.040
 -2.60	 3.30	    -23.485	    -23.098
 -2.60	 3.40	    -23.478	    -23.156
 -2.60	 3.50	    -23.469	    -23.214
 -2.60	 3.60	    -23.455	    -23.273
 -2.60	 3.70	    -23.432	    -23.332
 -2.60	 3.80	    -23.397	    -23.392
 -2.60	 3.90	    -23.321	    -23.451
 -2.60	 4.00	    -23.180	    -23.510
 -2.60	 4.10	    -22.979	    -23.569
 -2.60	 4.20	    -22.728	    -23.630
 -2.60	 4.30	    -22.445	    -23.705
 -2.60	 4.40	    -22.195	    -23.835
 -2.60	 4.50	    -22.035	    -24.021
 -2.60	 4.60	    -21.901	    -24.178
 -2.60	 4.70	    -21.736	    -24.287
 -2.60	 4.80	    -21.537	    -24.382
 -2.60	 4.90	    -21.355	    -24.614
 -2.60	 5.00	    -21.283	    -24.987
 -2.60	 5.10	    -21.325	    -25.246
 -2.60	 5.20	    -21.326	    -25.378
 -2.60	 5.30	    -21.301	    -25.477
 -2.60	 5.40	    -21.293	    -25.576
 -2.60	 5.50	    -21.468	    -25.719
 -2.60	 5.60	    -21.675	    -25.845
 -2.60	 5.70	    -21.726	    -25.924
 -2.60	 5.80	    -21.778	    -26.012
 -2.60	 5.90	    -21.807	    -26.086
 -2.60	 6.00	    -21.814	    -26.148
 -2.60	 6.10	    -21.837	    -26.220
 -2.60	 6.20	    -21.892	    -26.305
 -2.60	 6.30	    -22.071	    -26.434
 -2.60	 6.40	    -22.255	    -26.598
 -2.60	 6.50	    -22.398	    -26.776
 -2.60	 6.60	    -22.493	    -26.913
 -2.60	 6.70	    -22.534	    -27.004
 -2.60	 6.80	    -22.528	    -27.055
 -2.60	 6.90	    -22.501	    -27.127
 -2.60	 7.00	    -22.491	    -27.171
 -2.60	 7.10	    -22.535	    -27.247
 -2.60	 7.20	    -22.610	    -27.319
 -2.60	 7.30	    -22.657	    -27.351
 -2.60	 7.40	    -22.669	    -27.418
 -2.60	 7.50	    -22.659	    -27.496
 -2.60	 7.60	    -22.633	    -27.565
 -2.60	 7.70	    -22.599	    -27.615
 -2.60	 7.80	    -22.562	    -27.652
 -2.60	 7.90	    -22.523	    -27.689
 -2.60	 8.00	    -22.486	    -27.767
 -2.60	 8.10	    -22.446	    -27.843
 -2.60	 8.20	    -22.406	    -27.910
 -2.60	 8.30	    -22.363	    -27.968
 -2.60	 8.40	    -22.318	    -28.013
 -2.60	 8.50	    -22.273	    -28.049
 -2.60	 8.60	    -22.223	    -28.078
 -2.60	 8.70	    -22.174	    -28.101
 -2.60	 8.80	    -22.122	    -28.119
 -2.60	 8.90	    -22.068	    -28.134
 -2.60	 9.00	    -22.013	    -28.145
 -2.50	 1.00	    -25.901	    -22.153
 -2.50	 1.10	    -25.777	    -22.178
 -2.50	 1.20	    -25.602	    -22.203
 -2.50	 1.30	    -25.378	    -22.231
 -2.50	 1.40	    -25.136	    -22.259
 -2.50	 1.50	    -24.909	    -22.290
 -2.50	 1.60	    -24.712	    -22.322
 -2.50	 1.70	    -24.548	    -22.355
 -2.50	 1.80	    -24.410	    -22.391
 -2.50	 1.90	    -24.289	    -22.428
 -2.50	 2.00	    -24.178	    -22.467
 -2.50	 2.10	    -24.073	    -22.507
 -2.50	 2.20	    -23.974	    -22.550
 -2.50	 2.30	    -23.883	    -22.594
 -2.50	 2.40	    -23.802	    -22.639
 -2.50	 2.50	    -23.734	    -22.686
 -2.50	 2.60	    -23.678	    -22.735
 -2.50	 2.70	    -23.631	    -22.785
 -2.50	 2.80	    -23.593	    -22.836
 -2.50	 2.90	    -23.562	    -22.889
 -2.50	 3.00	    -23.537	    -22.943
 -2.50	 3.10	    -23.518	    -22.998
 -2.50	 3.20	    -23.504	    -23.054
 -2.50	 3.30	    -23.494	    -23.111
 -2.50	 3.40	    -23.484	    -23.169
 -2.50	 3.50	    -23.471	    -23.227
 -2.50	 3.60	    -23.452	    -23.286
 -2.50	 3.70	    -23.424	    -23.346
 -2.50	 3.80	    -23.388	    -23.406
 -2.50	 3.90	    -23.313	    -23.466
 -2.50	 4.00	    -23.172	    -23.526
 -2.50	 4.10	    -22.966	    -23.586
 -2.50	 4.20	    -22.704	    -23.649
 -2.50	 4.30	    -22.412	    -23.732
 -2.50	 4.40	    -22.167	    -23.881
 -2.50	 4.50	    -22.024	    -24.088
 -2.50	 4.60	    -21.899	    -24.257
 -2.50	 4.70	    -21.735	    -24.374
 -2.50	 4.80	    -21.535	    -24.471
 -2.50	 4.90	    -21.352	    -24.708
 -2.50	 5.00	    -21.282	    -25.084
 -2.50	 5.10	    -21.325	    -25.341
 -2.50	 5.20	    -21.326	    -25.470
 -2.50	 5.30	    -21.301	    -25.568
 -2.50	 5.40	    -21.293	    -25.665
 -2.50	 5.50	    -21.467	    -25.803
 -2.50	 5.60	    -21.675	    -25.926
 -2.50	 5.70	    -21.726	    -26.007
 -2.50	 5.80	    -21.778	    -26.097
 -2.50	 5.90	    -21.807	    -26.171
 -2.50	 6.00	    -21.814	    -26.233
 -2.50	 6.10	    -21.837	    -26.303
 -2.50	 6.20	    -21.892	    -26.388
 -2.50	 6.30	    -22.070	    -26.514
 -2.50	 6.40	    -22.255	    -26.674
 -2.50	 6.50	    -22.398	    -26.854
 -2.50	 6.60	    -22.491	    -26.987
 -2.50	 6.70	    -22.522	    -27.050
 -2.50	 6.80	    -22.504	    -27.103
 -2.50	 6.90	    -22.492	    -27.172
 -2.50	 7.00	    -22.491	    -27.227
 -2.50	 7.10	    -22.535	    -27.303
 -2.50	 7.20	    -22.610	    -27.385
 -2.50	 7.30	    -22.658	    -27.422
 -2.50	 7.40	    -22.670	    -27.489
 -2.50	 7.50	    -22.660	    -27.564
 -2.50	 7.60	    -22.633	    -27.630
 -2.50	 7.70	    -22.600	    -27.676
 -2.50	 7.80	    -22.562	    -27.709
 -2.50	 7.90	    -22.523	    -27.742
 -2.50	 8.00	    -22.486	    -27.822
 -2.50	 8.10	    -22.446	    -27.903
 -2.50	 8.20	    -22.407	    -27.975
 -2.50	 8.30	    -22.364	    -28.038
 -2.50	 8.40	    -22.320	    -28.088
 -2.50	 8.50	    -22.274	    -28.129
 -2.50	 8.60	    -22.225	    -28.161
 -2.50	 8.70	    -22.176	    -28.188
 -2.50	 8.80	    -22.124	    -28.209
 -2.50	 8.90	    -22.070	    -28.226
 -2.50	 9.00	    -22.016	    -28.239
 -2.40	 1.00	    -25.962	    -22.215
 -2.40	 1.10	    -25.834	    -22.237
 -2.40	 1.20	    -25.655	    -22.261
 -2.40	 1.30	    -25.424	    -22.285
 -2.40	 1.40	    -25.176	    -22.312
 -2.40	 1.50	    -24.944	    -22.340
 -2.40	 1.60	    -24.744	    -22.369
 -2.40	 1.70	    -24.575	    -22.401
 -2.40	 1.80	    -24.434	    -22.433
 -2.40	 1.90	    -24.311	    -22.468
 -2.40	 2.00	    -24.198	    -22.504
 -2.40	 2.10	    -24.091	    -22.543
 -2.40	 2.20	    -23.990	    -22.583
 -2.40	 2.30	    -23.898	    -22.624
 -2.40	 2.40	    -23.818	    -22.667
 -2.40	 2.50	    -23.749	    -22.712
 -2.40	 2.60	    -23.692	    -22.759
 -2.40	 2.70	    -23.645	    -22.807
 -2.40	 2.80	    -23.607	    -22.857
 -2.40	 2.90	    -23.576	    -22.908
 -2.40	 3.00	    -23.551	    -22.960
 -2.40	 3.10	    -23.531	    -23.014
 -2.40	 3.20	    -23.516	    -23.069
 -2.40	 3.30	    -23.504	    -23.125
 -2.40	 3.40	    -23.491	    -23.183
 -2.40	 3.50	    -23.474	    -23.241
 -2.40	 3.60	    -23.449	    -23.300
 -2.40	 3.70	    -23.417	    -23.359
 -2.40	 3.80	    -23.379	    -23.419
 -2.40	 3.90	    -23.304	    -23.480
 -2.40	 4.00	    -23.162	    -23.541
 -2.40	 4.10	    -22.951	    -23.602
 -2.40	 4.20	    -22.678	    -23.667
 -2.40	 4.30	    -22.376	    -23.757
 -2.40	 4.40	    -22.139	    -23.929
 -2.40	 4.50	    -22.014	    -24.157
 -2.40	 4.60	    -21.896	    -24.337
 -2.40	 4.70	    -21.734	    -24.463
 -2.40	 4.80	    -21.534	    -24.562
 -2.40	 4.90	    -21.350	    -24.803
 -2.40	 5.00	    -21.280	    -25.180
 -2.40	 5.10	    -21.324	    -25.435
 -2.40	 5.20	    -21.325	    -25.560
 -2.40	 5.30	    -21.301	    -25.657
 -2.40	 5.40	    -21.292	    -25.751
 -2.40	 5.50	    -21.467	    -25.883
 -2.40	 5.60	    -21.675	    -26.004
 -2.40	 5.70	    -21.726	    -26.085
 -2.40	 5.80	    -21.778	    -26.177
 -2.40	 5.90	    -21.807	    -26.252
 -2.40	 6.00	    -21.814	    -26.314
 -2.40	 6.10	    -21.837	    -26.383
 -2.40	 6.20	    -21.892	    -26.468
 -2.40	 6.30	    -22.070	    -26.591
 -2.40	 6.40	    -22.255	    -26.746
 -2.40	 6.50	    -22.398	    -26.926
 -2.40	 6.60	    -22.491	    -27.060
 -2.40	 6.70	    -22.497	    -27.088
 -2.40	 6.80	    -22.502	    -27.160
 -2.40	 6.90	    -22.492	    -27.227
 -2.40	 7.00	    -22.491	    -27.277
 -2.40	 7.10	    -22.535	    -27.352
 -2.40	 7.20	    -22.610	    -27.441
 -2.40	 7.30	    -22.658	    -27.481
 -2.40	 7.40	    -22.670	    -27.547
 -2.40	 7.50	    -22.660	    -27.620
 -2.40	 7.60	    -22.634	    -27.684
 -2.40	 7.70	    -22.600	    -27.727
 -2.40	 7.80	    -22.563	    -27.757
 -2.40	 7.90	    -22.524	    -27.786
 -2.40	 8.00	    -22.487	    -27.870
 -2.40	 8.10	    -22.447	    -27.955
 -2.40	 8.20	    -22.407	    -28.033
 -2.40	 8.30	    -22.365	    -28.103
 -2.40	 8.40	    -22.320	    -28.158
 -2.40	 8.50	    -22.275	    -28.203
 -2.40	 8.60	    -22.226	    -28.241
 -2.40	 8.70	    -22.177	    -28.271
 -2.40	 8.80	    -22.126	    -28.296
 -2.40	 8.90	    -22.072	    -28.316
 -2.40	 9.00	    -22.018	    -28.332
 -2.30	 1.00	    -26.026	    -22.280
 -2.30	 1.10	    -25.895	    -22.300
 -2.30	 1.20	    -25.711	    -22.322
 -2.30	 1.30	    -25.474	    -22.344
 -2.30	 1.40	    -25.220	    -22.368
 -2.30	 1.50	    -24.983	    -22.394
 -2.30	 1.60	    -24.779	    -22.421
 -2.30	 1.70	    -24.607	    -22.450
 -2.30	 1.80	    -24.463	    -22.480
 -2.30	 1.90	    -24.337	    -22.512
 -2.30	 2.00	    -24.221	    -22.546
 -2.30	 2.10	    -24.113	    -22.582
 -2.30	 2.20	    -24.010	    -22.619
 -2.30	 2.30	    -23.917	    -22.658
 -2.30	 2.40	    -23.835	    -22.699
 -2.30	 2.50	    -23.766	    -22.742
 -2.30	 2.60	    -23.708	    -22.786
 -2.30	 2.70	    -23.661	    -22.832
 -2.30	 2.80	    -23.622	    -22.880
 -2.30	 2.90	    -23.591	    -22.929
 -2.30	 3.00	    -23.565	    -22.980
 -2.30	 3.10	    -23.544	    -23.032
 -2.30	 3.20	    -23.528	    -23.086
 -2.30	 3.30	    -23.515	    -23.141
 -2.30	 3.40	    -23.499	    -23.197
 -2.30	 3.50	    -23.478	    -23.255
 -2.30	 3.60	    -23.449	    -23.313
 -2.30	 3.70	    -23.411	    -23.372
 -2.30	 3.80	    -23.369	    -23.433
 -2.30	 3.90	    -23.293	    -23.493
 -2.30	 4.00	    -23.150	    -23.555
 -2.30	 4.10	    -22.934	    -23.617
 -2.30	 4.20	    -22.648	    -23.683
 -2.30	 4.30	    -22.337	    -23.783
 -2.30	 4.40	    -22.112	    -23.980
 -2.30	 4.50	    -22.006	    -24.226
 -2.30	 4.60	    -21.895	    -24.419
 -2.30	 4.70	    -21.734	    -24.554
 -2.30	 4.80	    -21.532	    -24.655
 -2.30	 4.90	    -21.348	    -24.899
 -2.30	 5.00	    -21.280	    -25.277
 -2.30	 5.10	    -21.324	    -25.528
 -2.30	 5.20	    -21.325	    -25.648
 -2.30	 5.30	    -21.300	    -25.744
 -2.30	 5.40	    -21.292	    -25.835
 -2.30	 5.50	    -21.467	    -25.959
 -2.30	 5.60	    -21.675	    -26.077
 -2.30	 5.70	    -21.726	    -26.160
 -2.30	 5.80	    -21.778	    -26.255
 -2.30	 5.90	    -21.807	    -26.330
 -2.30	 6.00	    -21.814	    -26.392
 -2.30	 6.10	    -21.837	    -26.459
 -2.30	 6.20	    -21.892	    -26.544
 -2.30	 6.30	    -22.070	    -26.663
 -2.30	 6.40	    -22.255	    -26.813
 -2.30	 6.50	    -22.398	    -26.994
 -2.30	 6.60	    -22.484	    -27.104
 -2.30	 6.70	    -22.497	    -27.143
 -2.30	 6.80	    -22.502	    -27.211
 -2.30	 6.90	    -22.492	    -27.276
 -2.30	 7.00	    -22.491	    -27.321
 -2.30	 7.10	    -22.535	    -27.394
 -2.30	 7.20	    -22.610	    -27.488
 -2.30	 7.30	    -22.658	    -27.529
 -2.30	 7.40	    -22.670	    -27.594
 -2.30	 7.50	    -22.660	    -27.665
 -2.30	 7.60	    -22.634	    -27.729
 -2.30	 7.70	    -22.600	    -27.770
 -2.30	 7.80	    -22.563	    -27.796
 -2.30	 7.90	    -22.524	    -27.824
 -2.30	 8.00	    -22.487	    -27.910
 -2.30	 8.10	    -22.448	    -28.001
 -2.30	 8.20	    -22.408	    -28.084
 -2.30	 8.30	    -22.366	    -28.161
 -2.30	 8.40	    -22.321	    -28.222
 -2.30	 8.50	    -22.276	    -28.273
 -2.30	 8.60	    -22.227	    -28.316
 -2.30	 8.70	    -22.178	    -28.351
 -2.30	 8.80	    -22.127	    -28.381
 -2.30	 8.90	    -22.074	    -28.404
 -2.30	 9.00	    -22.019	    -28.423
 -2.20	 1.00	    -26.094	    -22.348
 -2.20	 1.10	    -25.960	    -22.367
 -2.20	 1.20	    -25.770	    -22.386
 -2.20	 1.30	    -25.527	    -22.407
 -2.20	 1.40	    -25.267	    -22.429
 -2.20	 1.50	    -25.026	    -22.452
 -2.20	 1.60	    -24.817	    -22.477
 -2.20	 1.70	    -24.642	    -22.503
 -2.20	 1.80	    -24.495	    -22.531
 -2.20	 1.90	    -24.366	    -22.561
 -2.20	 2.00	    -24.248	    -22.592
 -2.20	 2.10	    -24.137	    -22.625
 -2.20	 2.20	    -24.033	    -22.660
 -2.20	 2.30	    -23.938	    -22.696
 -2.20	 2.40	    -23.855	    -22.735
 -2.20	 2.50	    -23.785	    -22.775
 -2.20	 2.60	    -23.726	    -22.817
 -2.20	 2.70	    -23.679	    -22.861
 -2.20	 2.80	    -23.639	    -22.906
 -2.20	 2.90	    -23.607	    -22.954
 -2.20	 3.00	    -23.581	    -23.002
 -2.20	 3.10	    -23.559	    -23.053
 -2.20	 3.20	    -23.542	    -23.105
 -2.20	 3.30	    -23.527	    -23.159
 -2.20	 3.40	    -23.509	    -23.214
 -2.20	 3.50	    -23.484	    -23.270
 -2.20	 3.60	    -23.451	    -23.328
 -2.20	 3.70	    -23.408	    -23.386
 -2.20	 3.80	    -23.361	    -23.446
 -2.20	 3.90	    -23.282	    -23.507
 -2.20	 4.00	    -23.137	    -23.568
 -2.20	 4.10	    -22.915	    -23.630
 -2.20	 4.20	    -22.616	    -23.699
 -2.20	 4.30	    -22.297	    -23.809
 -2.20	 4.40	    -22.086	    -24.032
 -2.20	 4.50	    -21.998	    -24.296
 -2.20	 4.60	    -21.893	    -24.502
 -2.20	 4.70	    -21.734	    -24.646
 -2.20	 4.80	    -21.531	    -24.749
 -2.20	 4.90	    -21.347	    -24.995
 -2.20	 5.00	    -21.279	    -25.373
 -2.20	 5.10	    -21.324	    -25.619
 -2.20	 5.20	    -21.325	    -25.734
 -2.20	 5.30	    -21.300	    -25.827
 -2.20	 5.40	    -21.292	    -25.916
 -2.20	 5.50	    -21.466	    -26.032
 -2.20	 5.60	    -21.674	    -26.146
 -2.20	 5.70	    -21.726	    -26.229
 -2.20	 5.80	    -21.778	    -26.328
 -2.20	 5.90	    -21.807	    -26.403
 -2.20	 6.00	    -21.814	    -26.463
 -2.20	 6.10	    -21.837	    -26.530
 -2.20	 6.20	    -21.892	    -26.615
 -2.20	 6.30	    -22.070	    -26.731
 -2.20	 6.40	    -22.254	    -26.875
 -2.20	 6.50	    -22.397	    -27.056
